
1501412400.000,Sunday, 2017-07-30, 13:00:00,48.733,26.500,20.667,27.000,1501412557.438,Sunday, 2017-07-30, 13:02:37,
1501412700.000,Sunday, 2017-07-30, 13:05:00,47.933,26.433,20.333,27.000,1501412857.440,Sunday, 2017-07-30, 13:07:37,
1501413000.000,Sunday, 2017-07-30, 13:10:00,47.000,26.133,20.000,26.333,1501413154.849,Sunday, 2017-07-30, 13:12:34,
1501413300.000,Sunday, 2017-07-30, 13:15:00,47.000,26.033,19.667,26.333,1501413457.339,Sunday, 2017-07-30, 13:17:37,
1501413600.000,Sunday, 2017-07-30, 13:20:00,46.933,26.067,19.000,27.000,1501413757.384,Sunday, 2017-07-30, 13:22:37,
1501413900.000,Sunday, 2017-07-30, 13:25:00,46.800,26.067,19.667,26.333,1501414057.438,Sunday, 2017-07-30, 13:27:37,
1501414200.000,Sunday, 2017-07-30, 13:30:00,46.633,25.933,20.000,26.000,1501414357.432,Sunday, 2017-07-30, 13:32:37,
1501414500.000,Sunday, 2017-07-30, 13:35:00,46.467,25.833,20.000,26.000,1501414657.404,Sunday, 2017-07-30, 13:37:37,
1501414800.000,Sunday, 2017-07-30, 13:40:00,46.233,25.800,20.000,26.000,1501414957.434,Sunday, 2017-07-30, 13:42:37,
1501415100.000,Sunday, 2017-07-30, 13:45:00,45.933,25.800,20.000,26.000,1501415257.433,Sunday, 2017-07-30, 13:47:37,
1501415400.000,Sunday, 2017-07-30, 13:50:00,45.933,25.767,20.000,26.000,1501415554.860,Sunday, 2017-07-30, 13:52:34,
1501415700.000,Sunday, 2017-07-30, 13:55:00,45.800,25.667,20.000,26.000,1501415857.424,Sunday, 2017-07-30, 13:57:37,
1501416000.000,Sunday, 2017-07-30, 14:00:00,45.833,25.667,21.333,25.667,1501416157.436,Sunday, 2017-07-30, 14:02:37,
1501416300.000,Sunday, 2017-07-30, 14:05:00,47.033,25.767,20.000,26.000,1501416457.401,Sunday, 2017-07-30, 14:07:37,
1501416600.000,Sunday, 2017-07-30, 14:10:00,47.800,25.967,20.000,26.000,1501416757.394,Sunday, 2017-07-30, 14:12:37,
1501416900.000,Sunday, 2017-07-30, 14:15:00,48.133,26.067,20.000,26.000,1501417057.440,Sunday, 2017-07-30, 14:17:37,
1501417200.000,Sunday, 2017-07-30, 14:20:00,48.933,26.100,20.000,26.000,1501417359.957,Sunday, 2017-07-30, 14:22:39,
1501417500.000,Sunday, 2017-07-30, 14:25:00,49.367,26.100,20.000,26.000,1501417654.897,Sunday, 2017-07-30, 14:27:34,
1501417800.000,Sunday, 2017-07-30, 14:30:00,50.267,26.067,20.000,26.000,1501417957.439,Sunday, 2017-07-30, 14:32:37,
1501418100.000,Sunday, 2017-07-30, 14:35:00,50.200,26.000,20.000,26.000,1501418262.494,Sunday, 2017-07-30, 14:37:42,
1501418400.000,Sunday, 2017-07-30, 14:40:00,50.133,26.033,20.000,26.000,1501418557.437,Sunday, 2017-07-30, 14:42:37,
1501418700.000,Sunday, 2017-07-30, 14:45:00,49.833,26.100,20.000,26.000,1501418857.441,Sunday, 2017-07-30, 14:47:37,
1501419000.000,Sunday, 2017-07-30, 14:50:00,49.467,26.100,20.000,26.000,1501419157.436,Sunday, 2017-07-30, 14:52:37,
1501419300.000,Sunday, 2017-07-30, 14:55:00,49.100,26.100,20.000,26.000,1501419462.503,Sunday, 2017-07-30, 14:57:42,
